mineral_name,mineral_frequency,sample_label,rock_name,classification,latitude,longitude,doi/ref,igsn,analytical_method,data_source,SiO2,TiO2,Al2O3,FeO,MnO,MgO,Cr2O3,Fe2O3,CaO,Na2O,K2O,P2O5,NiO,BaO,CO2,(SO3)2-,SO2,PbO,SrO,ZrO2,Nb2O5,B2O3,WO3,As2O5,ZnO,MoO3,CuO,CdO,Mn2O3,Cu2O,SnO,BeO,SnO2,H2O,F,Cl,Si,Ti,Al,Fe,S,Cu,Pb,Zn,Co,Ni,As,Ag,Sb,Hg,Bi,Te,Mo,Mn,Mg,Ca,Na,K,Cr,Sr,Ba,Y2O3,Sc2O3,La2O3,Ce2O3,Pr2O3,Nd2O3,Sm2O3,Gd2O3,Dy2O3,ThO2,UO2,Tb2O3,ThO2.1,Tb2O3.1,ThO2 ,Tb2O3 
enstatite,Abundant,samp. HK64081206D,"Lherzolite, spinel, xenolith",Nan,39.95,139.73,[23257] SATO Y. (2019),Not Given,Not Given,GEOROC,57.033,0.067,1.35,7.505,0.241,33.49,0.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. 17MMSG02,Not given,Nan,-1.435033333,-90.61778333,[24749] GLEESON M. L. M. (2020),Not Given,Not Given,GEOROC,54.1622,0.3954,5.3793,8.1987,0.2148,30.6458,1.2268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. IN14024,Boninite,Nan,58.31,-77.69,[25732] GROCOLAS T. (2022),Not Given,Not Given,GEOROC,56.59,0.0633,2.11,8.49,0.1686,33.41,0.1369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. EPISODE 2,Not given,Nan,38.1,140.4,[24606] TAKEBE M. (2021),Not Given,Not Given,GEOROC,54.730755,0.278853,1.11544,17.721139,0.514243,24.210627,1.982811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. 17MMSG02,Not given,Nan,-1.435033333,-90.61778333,[24749] GLEESON M. L. M. (2020),Not Given,Not Given,GEOROC,40.0664,0.0072,0.0274,12.8006,0.1977,46.7831,0.0877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. OKP_4-3-1,"Andesite, clinopyroxene-orthopyroxene",Nan,38.1381,140.4489,[26182] SATO M. (2022),Not Given,Not Given,GEOROC,53.23262,0.355,1.062,21.145,0.542,22.626,1.988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. AN-133,Not given,Nan,-25.25,-67.68,[4006] KRAEMER B. (1999),Not Given,Not Given,GEOROC,49.76,0.22,4.24,17.08,0.31,27.1,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. K7-T1-16A,Pyroclastic sediment,Nan,56.1464,160.8241,[17542] PONOMAREVA V. V. (2013),Not Given,Not Given,GEOROC,52.18,0.3286,1.2186,21.27,0.5178,23.08,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. MA-1978,Basaltic-andesite,Nan,13.25,123.7,[25423] RUTH D. C. S. (2021),Not Given,Not Given,GEOROC,53.0551,0.260919,0.724988,20.7817,0.893171,22.0081,1.95606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. 01BZT09,Basalt,Nan,55.94406,160.62703,[18976] KAYZAR T. M. (2014),Not Given,Not Given,GEOROC,54.36,0.2932,1.2644,15.76,0.5189,26.26,1.2626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. 158,"Harzburgite, xenolith",Nan,46.85,15.94,[9943] KURAT G. (1991),Not Given,Not Given,GEOROC,54.5,0.11,4.4,5.9,0.12,35.2,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. MA-1978,Basaltic-andesite,Nan,13.25,123.7,[25423] RUTH D. C. S. (2021),Not Given,Not Given,GEOROC,54.8291,0.180739,0.796032,16.3991,0.54587,25.9794,1.74784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. 67-02E (2),"Harzburgite, spinel, xenolith",Nan,-5.519,148.115,[22015] BENARD A. (2018),Not Given,Not Given,GEOROC,57.16335,0.006075,1.6239,5.650475,0.143275,34.8294,0.5426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. MM49,"Peridotite, xenolith",Nan,51.1,15.95,[18705] MATUSIAK-MALEK M. (2014),Not Given,Not Given,GEOROC,56.8,0.02,0.97,6.45,0.17,34.84,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. HK64081205B,"Wehrlite, spinel, xenolith",Nan,39.95,139.73,[23257] SATO Y. (2019),Not Given,Not Given,GEOROC,55.699,0.097,3.462,7.004,0.178,33.213,0.494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. IC81-8,"Lherzolite, spinel, xenolith",Nan,39.95,139.73,[23257] SATO Y. (2019),Not Given,Not Given,GEOROC,55.854,0.063,3.292,6.389,0.186,32.916,0.898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. DLW07,"Lherzolite, spinel, xenolith",Nan,41.52,128.11,[24257] ZHANG LA (2020),Not Given,Not Given,GEOROC,55.6,0.1,3.96,6.79,0.14,32.1,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. BR 213,"Lherzolite, spinel, xenolith",Nan,-74.6,164.6,[16934] PERINELLI C. (2006),Not Given,Not Given,GEOROC,56.58,0.16,3.3,5.85,0.09,32.54,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. OKP_4-1-1,"Andesite, clinopyroxene-orthopyroxene",Nan,38.1381,140.4489,[26182] SATO M. (2022),Not Given,Not Given,GEOROC,53.1765,0.336,1.102,19.452,0.401,23.139,2.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. J47,"Peridotite, xenolith",Nan,-29.7639,25.4194,[16480] BAPTISTE V. (2012),Not Given,Not Given,GEOROC,57.9852,0.1285,1.0047,5.5394,0.1234,33.3172,1.1455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. MA-1947,Basaltic-andesite,Nan,13.25,123.7,[25423] RUTH D. C. S. (2021),Not Given,Not Given,GEOROC,53.9887,0.270601,1.25813,17.3769,0.535716,24.9376,1.85594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. MA-1978,Basaltic-andesite,Nan,13.25,123.7,[25423] RUTH D. C. S. (2021),Not Given,Not Given,GEOROC,54.1709,0.182349,1.10579,18.5375,0.640249,24.3706,1.56632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. SDNZ13004,Dacite,Nan,-38.0949,176.7424,[25538] BURNS D. H. (2022),Not Given,Not Given,GEOROC,52.3,0.28,1.54,20.71,0.58,21.84,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. 10090,"Lherzolite, xenolith",Nan,60.683,-135.001,[5596] FRANCIS D. M. (1987),Not Given,Not Given,GEOROC,55.53,0.07,3.61,6.01,0.13,33.49,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. UD-211-02,"Lherzolite, garnet, xenolith",Nan,66.43485,112.31798,[20989] KOLESNICHENKO M. V. (2017),Not Given,Not Given,GEOROC,58.45,0.049,0.557,5.22,0.126,34.63,0.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. MX54,Andesite,Nan,19.51,-103.62,[13032] REUBI O. (2008),Not Given,Not Given,GEOROC,53.6,0.6,1.8,16.2,0.5,24.5,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. MA-1947,Basaltic-andesite,Nan,13.25,123.7,[25423] RUTH D. C. S. (2021),Not Given,Not Given,GEOROC,54.1808,0.252948,1.31698,16.3374,0.532746,26.1903,1.63892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. ASO-A,Pumice,Nan,32.9,131.0,[26604] KELLER F. (2023),Not Given,Not Given,GEOROC,53.8411,0.24866,1.0325,16.5802,1.1323,25.2626,1.20413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. KP4-118,Scoria,Nan,43.7765,144.4332,[22456] MATSUMOTO A. (2018),Not Given,Not Given,GEOROC,53.369,0.261,1.177,19.691,1.893,23.119,1.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. OKP_4-1-1,"Andesite, clinopyroxene-orthopyroxene",Nan,38.1381,140.4489,[26182] SATO M. (2022),Not Given,Not Given,GEOROC,52.65984,0.311,1.042,21.354,0.475,22.33143,1.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. 19FK07,Pumice,Nan,32.9,131.0,[26604] KELLER F. (2023),Not Given,Not Given,GEOROC,54.61,0.1895,0.721,16.47,1.89,24.86,0.9818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. 896.78,Pyroxenite,Nan,-25.75,28.2,[22503] MONDAL S. K. (2007),Not Given,Not Given,GEOROC,55.058,0.128,1.011,12.816,0.277,29.853,0.656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. OKP_4-3-1,"Andesite, clinopyroxene-orthopyroxene",Nan,38.1381,140.4489,[26182] SATO M. (2022),Not Given,Not Given,GEOROC,52.97921,0.343,1.098,21.292,0.485,22.062,2.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. WCG-G,Not given,Nan,47.0,120.0,[23566] ERDMANN S. (2019),Not Given,Not Given,GEOROC,54.985,0.246,1.83,11.377,0.233,29.77,1.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. KP4-229,Pumice,Nan,43.3058,144.5464,[22456] MATSUMOTO A. (2018),Not Given,Not Given,GEOROC,54.375,0.148,0.453,19.466,2.185,23.114,1.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. FA13-1,Andesite,Nan,42.07,140.68,[17180] TAKAHASHI R. (2013),Not Given,Not Given,GEOROC,52.92,0.23,0.92,21.12,1.2,21.22,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. FA21-3,Andesite,Nan,42.07,140.68,[17180] TAKAHASHI R. (2013),Not Given,Not Given,GEOROC,53.96,0.18,0.71,21.01,1.17,21.98,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. GC03-23,"Lherzolite, spinel, xenolith",Nan,47.22,17.02,[17128] FALUS G. (2007),Not Given,Not Given,GEOROC,55.9,0.07,3.23,6.73,0.17,33.7,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. 2-12B,"Peridotite, xenolith",Nan,68.5,-32.0,[6040] BERNSTEIN S. (1998),Not Given,Not Given,GEOROC,57.48,0.03,1.55,4.46,0.12,35.97,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. TM08,"Peridotite, spinel, xenolith",Nan,51.9025,-121.257,[25250] CANIL D. (2021),Not Given,Not Given,GEOROC,55.778,0.0829,3.8734,6.4337,0.1268,33.156,0.6449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. EPISODE 6,Not given,Nan,38.1,140.4,[24606] TAKEBE M. (2021),Not Given,Not Given,GEOROC,53.434247,0.288794,0.976258,20.901257,0.575682,22.16821,1.650036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. 67-02E(3),"Harzburgite, xenolith",Nan,-5.519,148.115,[22577] BENARD A. (2018),Not Given,Not Given,GEOROC,56.22,0.0,1.6974,7.48,0.1989,33.64,0.2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. XIC03,Basaltic-andesite,Nan,-6.1,105.42,[16016] DAHREN B. (2012),Not Given,Not Given,GEOROC,53.45,0.323,1.193,17.91,0.504,25.55,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. OU74895,"Peridotite, plagioclase, xenolith",Nan,-78.0659,167.4214,[18352] MARTIN A. P. (2014),Not Given,Not Given,GEOROC,55.68,0.0,2.544,5.932,0.0,34.17,0.5248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. CC089,Andesite,Nan,-39.32,175.502,[24170] CONWAY C. E. (2020),Not Given,Not Given,GEOROC,53.436,0.306,1.277,16.781,0.344,24.721,2.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. AAN-048A,Rhyodacite,Nan,36.593206,27.207462,[21534] KLAVER M. (2017),Not Given,Not Given,GEOROC,52.44,0.246,1.5987,21.42,0.733,21.48,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. U506,"Harzburgite, garnet, xenolith",Nan,66.43485,112.31798,[14820] IONOV D. A. (2010),Not Given,Not Given,GEOROC,58.5305,0.0,0.3688,4.3872,0.1506,36.2815,0.3931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. MA-1968,Basaltic-andesite,Nan,13.25,123.7,[25423] RUTH D. C. S. (2021),Not Given,Not Given,GEOROC,53.7503,0.161116,1.0799,18.402,0.619468,24.7876,1.4954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. VICTOR,Not given,Nan,52.8208,-83.8833,[18704] SMIT K. V. (2014),Not Given,Not Given,GEOROC,56.585,0.097,0.685,6.185,0.138,34.35,0.5945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. PHN3090A,"Websterite, garnet, xenolith",Nan,-30.0,28.6,[14584] JANNEY P. E. (2010),Not Given,Not Given,GEOROC,55.99,0.17,1.43,9.05,0.11,32.74,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. AM97,Gabbro,Nan,39.2822,-120.4744,[23367] MCCARTHY A. (2017),Not Given,Not Given,GEOROC,53.89,0.1537,1.0647,20.5,0.5167,23.78,0.6878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. HK64081206D,"Lherzolite, spinel, xenolith",Nan,39.95,139.73,[23257] SATO Y. (2019),Not Given,Not Given,GEOROC,56.501,0.073,1.71,7.48,0.2,32.663,0.869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. CHA-14-10,Not given,Nan,-16.17205063,-71.57802683,[25790] AGUILAR R. (2022),Not Given,Not Given,GEOROC,54.1103,0.082,0.4952,19.9758,0.9135,23.548,0.9002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. CA.47.05,"Lherzolite, xenolith",Nan,42.044325,2.739011,[15330] GALAN G. (2011),Not Given,Not Given,GEOROC,56.26,0.05,2.75,6.96,0.15,33.38,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. NMS1302A,"Lherzolite, xenolith",Nan,48.0,19.6,[21409] LIPTAI N. (2017),Not Given,Not Given,GEOROC,56.98,,2.1,5.4,0.11,34.93,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. YY-05-10,"Lherzolite, spinel, xenolith",Nan,40.1382,114.1468,[22089] YANG JINHUI (2018),Not Given,Not Given,GEOROC,55.44,0.12,4.11,6.41,0.13,32.75,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. LUFD071 152.55,Norite,Nan,-6.0,-50.0,[28938] MANSUR E. T. (2016),Not Given,Not Given,GEOROC,55.091,0.296,0.93,10.736,0.127,31.491,0.874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. TK-8,"Websterite, olivine",Nan,35.5,118.0,[23663] SUN TAO (2020),Not Given,Not Given,GEOROC,55.291,0.143,2.147,13.938,0.238,27.393,1.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. KH030P,"Peridotite, xenolith",Nan,56.65,161.4,[23355] SIEGRIST M. (2019),Not Given,Not Given,GEOROC,56.65,0.018,1.056,6.048,,35.431,0.3724061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. 2166-11,"Lherzolite, spinel, xenolith",Nan,79.17,13.5,[20377] GONCHAREV A. G. (2015),Not Given,Not Given,GEOROC,56.5,0.1,3.4,5.8,0.7,32.4,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. OKP_4-3-1,"Andesite, clinopyroxene-orthopyroxene",Nan,38.1381,140.4489,[26182] SATO M. (2022),Not Given,Not Given,GEOROC,53.6184,0.271,1.533,17.125,0.447,24.517,1.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. OKP_13-1(5-2-1),"Andesite, clinopyroxene-orthopyroxene",Nan,38.1333,140.4447,[26182] SATO M. (2022),Not Given,Not Given,GEOROC,52.088,0.314,0.94,20.923,0.517,22.346,2.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. 170202,Andesite,Nan,19.51,-103.62,[13032] REUBI O. (2008),Not Given,Not Given,GEOROC,53.8,0.3,1.3,17.9,0.6,24.5,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. SCHULLER,Kimberlite,Nan,-25.7603,28.5306,[17893] DE BRUIN D. (1993),Not Given,Not Given,GEOROC,57.02,0.25,1.01,7.33,0.14,32.58,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. JSB10-43,"Websterite, olivine, xenolith",Nan,40.0,114.0,[18633] SU BEN-XUN (2014),Not Given,Not Given,GEOROC,56.5,0.11,2.74,6.07,0.15,33.6,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. EPISODE 7,Not given,Nan,38.1,140.4,[24606] TAKEBE M. (2021),Not Given,Not Given,GEOROC,53.709507,0.305752,1.125409,19.762547,0.515547,22.725827,1.961294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. OKP_13-1(5-2-1),"Andesite, clinopyroxene-orthopyroxene",Nan,38.1333,140.4447,[26182] SATO M. (2022),Not Given,Not Given,GEOROC,53.352,0.36,1.159,20.365,0.467,22.836,2.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. PIPE-4,"Lherzolite, xenolith",Nan,-78.2583,162.8667,[25170] SCOTT J. M. (2021),Not Given,Not Given,GEOROC,53.973,0.139,5.425,6.662,0.149,31.58,1.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. 08BC03,"Peridotite, garnet, xenolith",Nan,37.2102,-119.2473,[20483] CHIN E. J. (2016),Not Given,Not Given,GEOROC,57.5,0.05,1.05,5.48,0.12,35.65,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. AM91,Diorite,Nan,39.2822,-120.4744,[23367] MCCARTHY A. (2017),Not Given,Not Given,GEOROC,53.74,0.1728,2.31,17.74,0.3323,26.24,0.2243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. MA-1978,Basaltic-andesite,Nan,13.25,123.7,[25423] RUTH D. C. S. (2021),Not Given,Not Given,GEOROC,54.4763,0.230491,1.29511,16.7809,0.506858,25.1575,1.66399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. AB,Not given,Nan,9.0,36.5,[21059] CASAGLI A. (2017),Not Given,Not Given,GEOROC,56.34779712,0.1687898035,2.802092144,5.835670014,0.130161064,33.76130071,0.8323401158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. S-37,"Lherzolite, spinel, xenolith",Nan,48.2,100.0,[23073] CARLSON R. W. (2019),Not Given,Not Given,GEOROC,55.2868,0.1619333333,4.304033333,6.8314,0.1449333333,32.14396667,0.4790666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. P4,Pyroclastic sediment,Nan,55.5,-162.2,[14898] ZIMMER M. M. (2010),Not Given,Not Given,GEOROC,53.57,0.2754,1.1675,17.71,0.4875,25.56,1.6772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. HK64081206D,"Lherzolite, spinel, xenolith",Nan,39.95,139.73,[23257] SATO Y. (2019),Not Given,Not Given,GEOROC,57.224,0.115,0.984,7.417,0.15,33.479,0.451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enstatite,Abundant,samp. LAST-10-11,Andesite,Nan,-25.168,-68.507,[20993] STECHERN A. (2017),Not Given,Not Given,GEOROC,54.98296072,0.2441138573,2.49482687,13.17435351,0.232677276,28.57863437,1.222339772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
